# Stage 2 spawn table: frame,type,x,y
# frame is the game frame (60 fps); x,y is where the sprite enters.
# Types: Alien1, Alien2, Boss, PowerUp-SpeedUp, PowerUp-MultiShot
# Stage runs 18600 frames (5 min 10 s).
3926,Alien1,960,370
3940,Alien1,960,70
3940,Alien1,960,470
4064,Alien1,960,374
4081,Alien1,960,374
4098,Alien1,960,374
4115,Alien1,960,374
4199,Alien2,960,291
4216,Alien2,960,291
4233,Alien2,960,291
4250,Alien2,960,291
4350,PowerUp-MultiShot,960,470
4389,Alien1,960,453
4406,Alien1,960,453
4423,Alien1,960,453
4440,Alien1,960,453
4531,Alien2,960,70
4531,Alien2,960,203
4531,Alien2,960,336
4531,Alien2,960,470
4710,Alien1,960,270
4724,Alien1,960,170
4724,Alien1,960,370
4738,Alien1,960,70
4738,Alien1,960,470
4899,Alien2,960,415
4915,Alien2,960,415
4931,Alien2,960,415
4947,Alien2,960,415
5036,Alien1,960,256
5052,Alien1,960,256
5068,Alien1,960,256
5084,Alien1,960,256
5194,Alien1,960,70
5194,Alien1,960,203
5194,Alien1,960,336
5194,Alien1,960,470
5363,Alien1,960,270
5376,Alien1,960,170
5376,Alien1,960,370
5389,Alien1,960,70
5389,Alien1,960,470
5521,Alien1,960,270
5534,Alien1,960,170
5534,Alien1,960,370
5547,Alien1,960,70
5547,Alien1,960,470
5600,PowerUp-SpeedUp,960,170
5665,Alien2,960,213
5681,Alien2,960,213
5697,Alien2,960,213
5713,Alien2,960,213
5784,Alien1,960,420
5800,Alien1,960,420
5816,Alien1,960,420
5832,Alien1,960,420
5935,Alien1,960,270
5948,Alien1,960,170
5948,Alien1,960,370
5961,Alien1,960,70
5961,Alien1,960,470
6046,Alien1,960,391
6062,Alien1,960,391
6078,Alien1,960,391
6094,Alien1,960,391
6110,Alien1,960,391
6153,Alien1,960,270
6166,Alien1,960,170
6166,Alien1,960,370
6179,Alien1,960,70
6179,Alien1,960,470
6259,Alien2,960,280
6275,Alien2,960,280
6291,Alien2,960,280
6307,Alien2,960,280
6323,Alien2,960,280
6417,Alien1,960,437
6433,Alien1,960,437
6449,Alien1,960,437
6465,Alien1,960,437
6481,Alien1,960,437
6556,Alien2,960,410
6571,Alien2,960,410
6586,Alien2,960,410
6601,Alien2,960,410
6616,Alien2,960,410
6723,Alien2,960,70
6723,Alien2,960,203
6723,Alien2,960,336
6723,Alien2,960,470
6850,PowerUp-MultiShot,960,370
6862,Alien1,960,410
6877,Alien1,960,410
6892,Alien1,960,410
6907,Alien1,960,410
6922,Alien1,960,410
7028,Alien2,960,270
7041,Alien2,960,170
7041,Alien2,960,370
7054,Alien2,960,70
7054,Alien2,960,470
7135,Alien1,960,443
7150,Alien1,960,443
7165,Alien1,960,443
7180,Alien1,960,443
7195,Alien1,960,443
7307,Alien2,960,417
7322,Alien2,960,417
7337,Alien2,960,417
7352,Alien2,960,417
7367,Alien2,960,417
7433,Alien1,960,70
7433,Alien1,960,203
7433,Alien1,960,336
7433,Alien1,960,470
7580,Alien1,960,115
7595,Alien1,960,115
7610,Alien1,960,115
7625,Alien1,960,115
7640,Alien1,960,115
7710,Alien2,960,270
7722,Alien2,960,170
7722,Alien2,960,370
7734,Alien2,960,70
7734,Alien2,960,470
7853,Alien1,960,270
7865,Alien1,960,170
7865,Alien1,960,370
7877,Alien1,960,70
7877,Alien1,960,470
7982,Alien2,960,173
7997,Alien2,960,173
8012,Alien2,960,173
8027,Alien2,960,173
8042,Alien2,960,173
8087,Alien1,960,97
8100,PowerUp-SpeedUp,960,70
8102,Alien1,960,97
8117,Alien1,960,97
8132,Alien1,960,97
8147,Alien1,960,97
8223,Alien2,960,270
8235,Alien2,960,170
8235,Alien2,960,370
8247,Alien2,960,70
8247,Alien2,960,470
8340,Alien1,960,209
8355,Alien1,960,209
8370,Alien1,960,209
8385,Alien1,960,209
8400,Alien1,960,209
8455,Alien2,960,270
8467,Alien2,960,170
8467,Alien2,960,370
8479,Alien2,960,70
8479,Alien2,960,470
8578,Alien1,960,270
8590,Alien1,960,170
8590,Alien1,960,370
8602,Alien1,960,70
8602,Alien1,960,470
8699,Alien2,960,270
8711,Alien2,960,170
8711,Alien2,960,370
8723,Alien2,960,70
8723,Alien2,960,470
8818,Alien2,960,104
8832,Alien2,960,104
8846,Alien2,960,104
8860,Alien2,960,104
8874,Alien2,960,104
8941,Alien2,960,70
8941,Alien2,960,203
8941,Alien2,960,336
8941,Alien2,960,470
9055,Alien2,960,270
9067,Alien2,960,170
9067,Alien2,960,370
9079,Alien2,960,70
9079,Alien2,960,470
9194,Alien2,960,70
9194,Alien2,960,203
9194,Alien2,960,336
9194,Alien2,960,470
9337,Alien1,960,270
9349,Alien1,960,170
9349,Alien1,960,370
9350,PowerUp-MultiShot,960,70
9361,Alien1,960,70
9361,Alien1,960,470
9461,Alien1,960,89
9475,Alien1,960,89
9489,Alien1,960,89
9503,Alien1,960,89
9517,Alien1,960,89
9600,Alien1,960,442
9614,Alien1,960,442
9628,Alien1,960,442
9642,Alien1,960,442
9656,Alien1,960,442
9753,Alien2,960,70
9753,Alien2,960,203
9753,Alien2,960,336
9753,Alien2,960,470
9891,Alien2,960,389
9905,Alien2,960,389
9919,Alien2,960,389
9933,Alien2,960,389
9947,Alien2,960,389
10008,Alien2,960,70
10008,Alien2,960,203
10008,Alien2,960,336
10008,Alien2,960,470
10126,Alien1,960,270
10137,Alien1,960,170
10137,Alien1,960,370
10148,Alien1,960,70
10148,Alien1,960,470
10261,Alien1,960,169
10274,Alien1,960,169
10287,Alien1,960,169
10300,Alien1,960,169
10313,Alien1,960,169
10375,Alien1,960,270
10386,Alien1,960,170
10386,Alien1,960,370
10397,Alien1,960,70
10397,Alien1,960,470
10471,Alien2,960,70
10471,Alien2,960,203
10471,Alien2,960,336
10471,Alien2,960,470
10600,PowerUp-SpeedUp,960,270
10616,Alien1,960,270
10627,Alien1,960,170
10627,Alien1,960,370
10638,Alien1,960,70
10638,Alien1,960,470
10710,Alien1,960,150
10723,Alien1,960,150
10736,Alien1,960,150
10749,Alien1,960,150
10762,Alien1,960,150
10830,Alien2,960,70
10830,Alien2,960,203
10830,Alien2,960,336
10830,Alien2,960,470
10974,Alien2,960,70
10974,Alien2,960,203
10974,Alien2,960,336
10974,Alien2,960,470
11072,Alien2,960,70
11072,Alien2,960,203
11072,Alien2,960,336
11072,Alien2,960,470
11221,Alien1,960,70
11221,Alien1,960,203
11221,Alien1,960,336
11221,Alien1,960,470
11366,Alien2,960,102
11379,Alien2,960,102
11392,Alien2,960,102
11405,Alien2,960,102
11418,Alien2,960,102
11510,Alien1,960,70
11510,Alien1,960,203
11510,Alien1,960,336
11510,Alien1,960,470
11624,Alien1,960,70
11624,Alien1,960,203
11624,Alien1,960,336
11624,Alien1,960,470
11726,Alien1,960,281
11739,Alien1,960,281
11752,Alien1,960,281
11765,Alien1,960,281
11778,Alien1,960,281
11847,Alien1,960,404
11850,PowerUp-MultiShot,960,470
11860,Alien1,960,404
11873,Alien1,960,404
11886,Alien1,960,404
11899,Alien1,960,404
11941,Alien1,960,70
11941,Alien1,960,203
11941,Alien1,960,336
11941,Alien1,960,470
12083,Alien2,960,184
12096,Alien2,960,184
12109,Alien2,960,184
12122,Alien2,960,184
12135,Alien2,960,184
12186,Alien2,960,70
12186,Alien2,960,170
12186,Alien2,960,270
12186,Alien2,960,370
12186,Alien2,960,470
12300,Alien2,960,348
12312,Alien2,960,348
12324,Alien2,960,348
12336,Alien2,960,348
12348,Alien2,960,348
12360,Alien2,960,348
12426,Alien1,960,70
12426,Alien1,960,170
12426,Alien1,960,270
12426,Alien1,960,370
12426,Alien1,960,470
12558,Alien2,960,303
12570,Alien2,960,303
12582,Alien2,960,303
12594,Alien2,960,303
12606,Alien2,960,303
12618,Alien2,960,303
12685,Alien1,960,270
12695,Alien1,960,170
12695,Alien1,960,370
12705,Alien1,960,70
12705,Alien1,960,470
12779,Alien1,960,70
12779,Alien1,960,170
12779,Alien1,960,270
12779,Alien1,960,370
12779,Alien1,960,470
12904,Alien1,960,270
12914,Alien1,960,170
12914,Alien1,960,370
12924,Alien1,960,70
12924,Alien1,960,470
13009,Alien2,960,171
13021,Alien2,960,171
13033,Alien2,960,171
13045,Alien2,960,171
13057,Alien2,960,171
13069,Alien2,960,171
13100,PowerUp-SpeedUp,960,270
13116,Alien2,960,70
13116,Alien2,960,170
13116,Alien2,960,270
13116,Alien2,960,370
13116,Alien2,960,470
13211,Alien1,960,365
13223,Alien1,960,365
13235,Alien1,960,365
13247,Alien1,960,365
13259,Alien1,960,365
13271,Alien1,960,365
13336,Alien2,960,74
13348,Alien2,960,74
13360,Alien2,960,74
13372,Alien2,960,74
13384,Alien2,960,74
13396,Alien2,960,74
13426,Alien2,960,70
13426,Alien2,960,170
13426,Alien2,960,270
13426,Alien2,960,370
13426,Alien2,960,470
13562,Alien1,960,402
13574,Alien1,960,402
13586,Alien1,960,402
13598,Alien1,960,402
13610,Alien1,960,402
13622,Alien1,960,402
13685,Alien1,960,95
13697,Alien1,960,95
13709,Alien1,960,95
13721,Alien1,960,95
13733,Alien1,960,95
13745,Alien1,960,95
13797,Alien2,960,279
13809,Alien2,960,279
13821,Alien2,960,279
13833,Alien2,960,279
13845,Alien2,960,279
13857,Alien2,960,279
13893,Alien2,960,70
13893,Alien2,960,170
13893,Alien2,960,270
13893,Alien2,960,370
13893,Alien2,960,470
13989,Alien2,960,255
14001,Alien2,960,255
14013,Alien2,960,255
14025,Alien2,960,255
14037,Alien2,960,255
14049,Alien2,960,255
14083,Alien2,960,362
14095,Alien2,960,362
14107,Alien2,960,362
14119,Alien2,960,362
14131,Alien2,960,362
14143,Alien2,960,362
14205,Alien1,960,70
14205,Alien1,960,170
14205,Alien1,960,270
14205,Alien1,960,370
14205,Alien1,960,470
14315,Alien2,960,270
14325,Alien2,960,170
14325,Alien2,960,370
14335,Alien2,960,70
14335,Alien2,960,470
14350,PowerUp-MultiShot,960,370
14432,Alien2,960,270
14442,Alien2,960,170
14442,Alien2,960,370
14452,Alien2,960,70
14452,Alien2,960,470
14537,Alien2,960,282
14549,Alien2,960,282
14561,Alien2,960,282
14573,Alien2,960,282
14585,Alien2,960,282
14597,Alien2,960,282
14662,Alien2,960,270
14672,Alien2,960,170
14672,Alien2,960,370
14682,Alien2,960,70
14682,Alien2,960,470
14778,Alien2,960,70
14778,Alien2,960,170
14778,Alien2,960,270
14778,Alien2,960,370
14778,Alien2,960,470
14895,Alien2,960,274
14907,Alien2,960,274
14919,Alien2,960,274
14931,Alien2,960,274
14943,Alien2,960,274
14955,Alien2,960,274
14986,Alien2,960,462
14998,Alien2,960,462
15010,Alien2,960,462
15022,Alien2,960,462
15034,Alien2,960,462
15046,Alien2,960,462
15099,Alien1,960,270
15109,Alien1,960,170
15109,Alien1,960,370
15119,Alien1,960,70
15119,Alien1,960,470
15202,Alien2,960,321
15214,Alien2,960,321
15226,Alien2,960,321
15238,Alien2,960,321
15250,Alien2,960,321
15262,Alien2,960,321
15306,Alien2,960,342
15318,Alien2,960,342
15330,Alien2,960,342
15342,Alien2,960,342
15354,Alien2,960,342
15366,Alien2,960,342
15424,Alien2,960,270
15434,Alien2,960,170
15434,Alien2,960,370
15444,Alien2,960,70
15444,Alien2,960,470
15532,Alien2,960,251
15544,Alien2,960,251
15556,Alien2,960,251
15568,Alien2,960,251
15580,Alien2,960,251
15592,Alien2,960,251
15600,PowerUp-SpeedUp,960,170
15627,Alien2,960,276
15639,Alien2,960,276
15651,Alien2,960,276
15663,Alien2,960,276
15675,Alien2,960,276
15687,Alien2,960,276
15737,Alien1,960,234
15749,Alien1,960,234
15761,Alien1,960,234
15773,Alien1,960,234
15785,Alien1,960,234
15797,Alien1,960,234
15878,Alien1,960,70
15878,Alien1,960,170
15878,Alien1,960,270
15878,Alien1,960,370
15878,Alien1,960,470
16001,Alien2,960,270
16011,Alien2,960,170
16011,Alien2,960,370
16021,Alien2,960,70
16021,Alien2,960,470
16104,Alien2,960,226
16116,Alien2,960,226
16128,Alien2,960,226
16140,Alien2,960,226
16152,Alien2,960,226
16164,Alien2,960,226
16243,Alien2,960,418
16255,Alien2,960,418
16267,Alien2,960,418
16279,Alien2,960,418
16291,Alien2,960,418
16303,Alien2,960,418
16325,Alien2,960,220
16337,Alien2,960,220
16349,Alien2,960,220
16361,Alien2,960,220
16373,Alien2,960,220
16385,Alien2,960,220
16409,Alien2,960,70
16409,Alien2,960,170
16409,Alien2,960,270
16409,Alien2,960,370
16409,Alien2,960,470
16528,Alien2,960,270
16538,Alien2,960,170
16538,Alien2,960,370
16548,Alien2,960,70
16548,Alien2,960,470
16623,Alien2,960,429
16635,Alien2,960,429
16647,Alien2,960,429
16659,Alien2,960,429
16671,Alien2,960,429
16683,Alien2,960,429
16740,Alien2,960,319
16752,Alien2,960,319
16764,Alien2,960,319
16776,Alien2,960,319
16788,Alien2,960,319
16800,Alien2,960,319
16850,PowerUp-MultiShot,960,270
16880,Alien1,960,161
16892,Alien1,960,161
16904,Alien1,960,161
16916,Alien1,960,161
16928,Alien1,960,161
16940,Alien1,960,161
16986,Alien1,960,270
16996,Alien1,960,170
16996,Alien1,960,370
17006,Alien1,960,70
17006,Alien1,960,470
17092,Alien2,960,70
17092,Alien2,960,170
17092,Alien2,960,270
17092,Alien2,960,370
17092,Alien2,960,470
17183,Alien2,960,270
17193,Alien2,960,170
17193,Alien2,960,370
17203,Alien2,960,70
17203,Alien2,960,470
17400,Boss,1000,140
