# Stage 1 spawn table: frame,type,x,y
# frame is the game frame (60 fps); x,y is where the sprite enters.
# Types: Alien1, Alien2, Boss, PowerUp-SpeedUp, PowerUp-MultiShot
# Stage runs 18600 frames (5 min 10 s).
12474,Alien2,960,336
12474,Alien2,960,470
12600,PowerUp-SpeedUp,960,70
12637,Alien2,960,272
12653,Alien2,960,272
12669,Alien2,960,272
12685,Alien2,960,272
12701,Alien2,960,272
12783,Alien2,960,270
12796,Alien2,960,170
12796,Alien2,960,370
12809,Alien2,960,70
12809,Alien2,960,470
12901,Alien2,960,270
12914,Alien2,960,170
12914,Alien2,960,370
12927,Alien2,960,70
12927,Alien2,960,470
13027,Alien2,960,70
13027,Alien2,960,203
13027,Alien2,960,336
13027,Alien2,960,470
13129,Alien1,960,270
13142,Alien1,960,170
13142,Alien1,960,370
13155,Alien1,960,70
13155,Alien1,960,470
13275,Alien1,960,270
13288,Alien1,960,170
13288,Alien1,960,370
13301,Alien1,960,70
13301,Alien1,960,470
13416,Alien2,960,460
13431,Alien2,960,460
13446,Alien2,960,460
13461,Alien2,960,460
13476,Alien2,960,460
13555,Alien1,960,270
13568,Alien1,960,170
13568,Alien1,960,370
13581,Alien1,960,70
13581,Alien1,960,470
13682,Alien2,960,350
13697,Alien2,960,350
13712,Alien2,960,350
13727,Alien2,960,350
13742,Alien2,960,350
13845,Alien2,960,70
13845,Alien2,960,203
13845,Alien2,960,336
13845,Alien2,960,470
13965,Alien2,960,97
13980,Alien2,960,97
13995,Alien2,960,97
14010,Alien2,960,97
14025,Alien2,960,97
14094,Alien2,960,270
14100,PowerUp-MultiShot,960,370
14106,Alien2,960,170
14106,Alien2,960,370
14118,Alien2,960,70
14118,Alien2,960,470
14212,Alien2,960,270
14224,Alien2,960,170
14224,Alien2,960,370
14236,Alien2,960,70
14236,Alien2,960,470
14337,Alien1,960,270
14349,Alien1,960,170
14349,Alien1,960,370
14361,Alien1,960,70
14361,Alien1,960,470
14479,Alien2,960,270
14491,Alien2,960,170
14491,Alien2,960,370
14503,Alien2,960,70
14503,Alien2,960,470
14628,Alien1,960,88
14643,Alien1,960,88
14658,Alien1,960,88
14673,Alien1,960,88
14688,Alien1,960,88
14792,Alien1,960,70
14792,Alien1,960,203
14792,Alien1,960,336
14792,Alien1,960,470
14920,Alien1,960,411
14934,Alien1,960,411
14948,Alien1,960,411
14962,Alien1,960,411
14976,Alien1,960,411
15022,Alien1,960,270
15034,Alien1,960,170
15034,Alien1,960,370
15046,Alien1,960,70
15046,Alien1,960,470
15187,Alien2,960,291
15201,Alien2,960,291
15215,Alien2,960,291
15229,Alien2,960,291
15243,Alien2,960,291
15316,Alien2,960,431
15330,Alien2,960,431
15344,Alien2,960,431
15358,Alien2,960,431
15372,Alien2,960,431
15417,Alien1,960,70
15417,Alien1,960,203
15417,Alien1,960,336
15417,Alien1,960,470
15516,Alien2,960,70
15516,Alien2,960,203
15516,Alien2,960,336
15516,Alien2,960,470
15600,PowerUp-SpeedUp,960,170
15673,Alien2,960,270
15685,Alien2,960,170
15685,Alien2,960,370
15697,Alien2,960,70
15697,Alien2,960,470
15788,Alien2,960,469
15802,Alien2,960,469
15816,Alien2,960,469
15830,Alien2,960,469
15844,Alien2,960,469
15944,Alien1,960,86
15958,Alien1,960,86
15972,Alien1,960,86
15986,Alien1,960,86
16000,Alien1,960,86
16089,Alien1,960,70
16089,Alien1,960,203
16089,Alien1,960,336
16089,Alien1,960,470
16245,Alien2,960,398
16259,Alien2,960,398
16273,Alien2,960,398
16287,Alien2,960,398
16301,Alien2,960,398
16369,Alien2,960,270
16380,Alien2,960,170
16380,Alien2,960,370
16391,Alien2,960,70
16391,Alien2,960,470
16462,Alien2,960,318
16476,Alien2,960,318
16490,Alien2,960,318
16504,Alien2,960,318
16518,Alien2,960,318
16564,Alien1,960,135
16578,Alien1,960,135
16592,Alien1,960,135
16606,Alien1,960,135
16620,Alien1,960,135
16667,Alien1,960,115
16681,Alien1,960,115
16695,Alien1,960,115
16709,Alien1,960,115
16723,Alien1,960,115
16817,Alien2,960,352
16830,Alien2,960,352
16843,Alien2,960,352
16856,Alien2,960,352
16869,Alien2,960,352
16917,Alien2,960,314
16930,Alien2,960,314
16943,Alien2,960,314
16956,Alien2,960,314
16969,Alien2,960,314
17029,Alien2,960,150
17042,Alien2,960,150
17055,Alien2,960,150
17068,Alien2,960,150
17081,Alien2,960,150
17100,PowerUp-MultiShot,960,70
17171,Alien1,960,400
17184,Alien1,960,400
17197,Alien1,960,400
17210,Alien1,960,400
17223,Alien1,960,400
17279,Alien2,960,270
17290,Alien2,960,170
17290,Alien2,960,370
17301,Alien2,960,70
17301,Alien2,960,470
17390,Alien2,960,260
17403,Alien2,960,260
17416,Alien2,960,260
17429,Alien2,960,260
17442,Alien2,960,260
17503,Alien2,960,70
17503,Alien2,960,203
17503,Alien2,960,336
17503,Alien2,960,470
17622,Alien2,960,230
17635,Alien2,960,230
17648,Alien2,960,230
17661,Alien2,960,230
17674,Alien2,960,230
